Wave_num	Group	Assignment
2764	Unknown	Unknown
2765	Unknown	Unknown
2766	Unknown	Unknown
2767	Unknown	Unknown
2768	Unknown	Unknown
2769	Unknown	Unknown
2770	Unknown	Unknown
2771	Unknown	Unknown
2772	Unknown	Unknown
2773	Unknown	Unknown
2774	Unknown	Unknown
2775	Unknown	Unknown
2776	Unknown	Unknown
2777	Unknown	Unknown
2778	Unknown	Unknown
2779	Unknown	Unknown
2780	Unknown	Unknown
2781	Unknown	Unknown
2782	Unknown	Unknown
2783	Unknown	Unknown
2784	Unknown	Unknown
2785	Unknown	Unknown
2786	Unknown	Unknown
2787	Unknown	Unknown
2788	Unknown	Unknown
2789	Unknown	Unknown
2790	Unknown	Unknown
2791	Unknown	Unknown
2792	Unknown	Unknown
2793	Unknown	Unknown
2794	Unknown	Unknown
2795	Unknown	Unknown
2796	Unknown	Unknown
2797	Unknown	Unknown
2798	Unknown	Unknown
2799	Unknown	Unknown
2800	Unknown	Unknown
2801	Unknown	Unknown
2802	Unknown	Unknown
2803	Unknown	Unknown
2804	Unknown	Unknown
2805	Unknown	Unknown
2806	Unknown	Unknown
2807	Unknown	Unknown
2808	Unknown	Unknown
2809	Unknown	Unknown
2810	Unknown	Unknown
2811	Unknown	Unknown
2812	Unknown	Unknown
2813	Unknown	Unknown
2814	Unknown	Unknown
2815	Unknown	Unknown
2816	Unknown	Unknown
2817	Unknown	Unknown
2818	Unknown	Unknown
2819	Unknown	Unknown
2820	Unknown	Unknown
2821	Unknown	Unknown
2822	Unknown	Unknown
2823	Unknown	Unknown
2824	Unknown	Unknown
2825	Unknown	Unknown
2826	Unknown	Unknown
2827	Unknown	Unknown
2828	Unknown	Unknown
2829	Unknown	Unknown
2830	Unknown	Unknown
2831	Unknown	Unknown
2832	Unknown	Unknown
2833	Unknown	Unknown
2834	Unknown	Unknown
2835	Unknown	Unknown
2836	Unknown	Unknown
2837	Unknown	Unknown
2838	Unknown	Unknown
2839	Unknown	Unknown
2840	Unknown	Unknown
2841	Unknown	Unknown
2842	Unknown	Unknown
2843	Unknown	Unknown
2844	Unknown	Unknown
2845	Unknown	Unknown
2846	Unknown	Unknown
2847	Unknown	Unknown
2848	Unknown	Unknown
2849	Unknown	Unknown
2850	lipids	"днs CH2, lipids, fatty acids;CH2 symmetric"
2851	lipids;carbohydrates	"CH2, CH3 asymmetric and symmetric stretches"
2852	Unknown	Unknown
2853	Unknown	Unknown
2854	Unknown	Unknown
2855	Unknown	Unknown
2856	Unknown	Unknown
2857	Unknown	Unknown
2858	Unknown	Unknown
2859	Unknown	Unknown
2860	Unknown	Unknown
2861	Unknown	Unknown
2862	Unknown	Unknown
2863	Unknown	Unknown
2864	Unknown	Unknown
2865	Unknown	Unknown
2866	Unknown	Unknown
2867	Unknown	Unknown
2868	Unknown	Unknown
2869	Unknown	Unknown
2870	Unknown	Unknown
2871	Unknown	Unknown
2872	Unknown	Unknown
2873	Unknown	Unknown
2874	Unknown	Unknown
2875	Unknown	Unknown
2876	Unknown	Unknown
2877	Unknown	Unknown
2878	Unknown	Unknown
2879	proteins;lipids	CH2 and CH of lipids and proteins
2880	Unknown	Unknown
2881	Unknown	Unknown
2882	Unknown	Unknown
2883	proteins;lipids	CH2 asymmetric stretch of lipids and proteins
2884	Unknown	Unknown
2885	lipids	"днs CH3, lipids, fatty acids"
2886	lipids	Fermi resonance CH2 stretch
2887	Unknown	Unknown
2888	Unknown	Unknown
2889	lipids;carbohydrates	"CH2, CH3 asymmetric and symmetric stretches"
2890	Unknown	Unknown
2891	Unknown	Unknown
2892	Unknown	Unknown
2893	Unknown	Unknown
2894	Unknown	Unknown
2895	Unknown	Unknown
2896	Unknown	Unknown
2897	Unknown	Unknown
2898	Unknown	Unknown
2899	Unknown	Unknown
2900	proteins;lipids	CH stretch of lipids and proteins
2901	Unknown	Unknown
2902	Unknown	Unknown
2903	Unknown	Unknown
2904	Unknown	Unknown
2905	Unknown	Unknown
2906	Unknown	Unknown
2907	Unknown	Unknown
2908	Unknown	Unknown
2909	Unknown	Unknown
2910	Unknown	Unknown
2911	lipids;carbohydrates	C-H stretching
2912	Unknown	Unknown
2913	Unknown	Unknown
2914	Unknown	Unknown
2915	proteins;lipids	"CH band of lipids and proteins (the lipid band has a tendency towards higher levels of energy, such as 2855 cm-1, while the protein bandА»s tendency is toward lower energy levels like 2920 cm-1)"
2916	Unknown	Unknown
2917	Unknown	Unknown
2918	Unknown	Unknown
2919	Unknown	Unknown
2920	Unknown	Unknown
2921	Unknown	Unknown
2922	Unknown	Unknown
2923	Unknown	Unknown
2924	Unknown	Unknown
2925	Unknown	Unknown
2926	Unknown	Unknown
2927	Unknown	Unknown
2928	proteins	Symmetric CH3 stretch;Due primarily to protein
2929	Unknown	Unknown
2930	Unknown	Unknown
2931	Unknown	Unknown
2932	Unknown	Unknown
2933	others	CH2 asymmetric stretch
2934	Unknown	Unknown
2935	others	Chain end CH3 symmetric band
2936	Unknown	Unknown
2937	Unknown	Unknown
2938	Unknown	Unknown
2939	Unknown	Unknown
2940	proteins;lipids	"C-H vibrations in lipids and proteins;днas CH2, lipids, fatty acids"
2941	Unknown	Unknown
2942	Unknown	Unknown
2943	Unknown	Unknown
2944	Unknown	Unknown
2945	Unknown	Unknown
2946	Unknown	Unknown
2947	Unknown	Unknown
2948	Unknown	Unknown
2949	Unknown	Unknown
2950	Unknown	Unknown
2951	Unknown	Unknown
2952	Unknown	Unknown
2953	Unknown	Unknown
2954	Unknown	Unknown
2955	Unknown	Unknown
2956	Unknown	Unknown
2957	Unknown	Unknown
2958	Unknown	Unknown
2959	Unknown	Unknown
2960	others	Out-of-plane chain end antisymmetric CH3 stretch band
2961	Unknown	Unknown
2962	Unknown	Unknown
2963	Unknown	Unknown
2964	Unknown	Unknown
2965	Unknown	Unknown
2966	Unknown	Unknown
2967	Unknown	Unknown
2968	Unknown	Unknown
2969	Unknown	Unknown
2970	lipids	"днas CH3, lipids, fatty acids;Cholesterol and cholesterol ester"
2971	Unknown	Unknown
2972	Unknown	Unknown
2973	Unknown	Unknown
2974	Unknown	Unknown
2975	Unknown	Unknown
2976	Unknown	Unknown
2977	Unknown	Unknown
2978	Unknown	Unknown
2979	Unknown	Unknown
2980	Unknown	Unknown
2981	Unknown	Unknown
2982	Unknown	Unknown
2983	Unknown	Unknown
2984	Unknown	Unknown
2985	Unknown	Unknown
2986	Unknown	Unknown
2987	lipids	cholesterol ester 
2988	Unknown	Unknown
2989	Unknown	Unknown
2990	Unknown	Unknown
2991	Unknown	Unknown
2992	Unknown	Unknown
2993	Unknown	Unknown
2994	Unknown	Unknown
2995	Unknown	Unknown
2996	Unknown	Unknown
2997	Unknown	Unknown
2998	Unknown	Unknown
2999	Unknown	Unknown
3000	others	CH stretching
3001	Unknown	Unknown
3002	Unknown	Unknown
3003	Unknown	Unknown
3004	Unknown	Unknown
3005	Unknown	Unknown
3006	lipids	Bond -C-H stretch
3007	Unknown	Unknown
3008	lipids	"днas (CH), lipids, fatty acids"
3009	Unknown	Unknown
3010	lipids	Unsaturated =CH stretch
3011	lipids	Unsaturated =CH stretch
3012	Unknown	Unknown
3013	Unknown	Unknown
3014	Unknown	Unknown
3015	lipids	дн=CH of lipids
3016	Unknown	Unknown
3017	Unknown	Unknown
3018	Unknown	Unknown
3019	Unknown	Unknown
3020	Unknown	Unknown
3021	Unknown	Unknown
3022	Unknown	Unknown
3023	lipids	Alkyl =C-H stretches
3024	Unknown	Unknown
3025	Unknown	Unknown
3026	Unknown	Unknown
3027	Unknown	Unknown
3028	Unknown	Unknown
3029	Unknown	Unknown
3030	Unknown	Unknown
3031	Unknown	Unknown
3032	Unknown	Unknown
3033	Unknown	Unknown
3034	Unknown	Unknown
3035	Unknown	Unknown
3036	Unknown	Unknown
3037	Unknown	Unknown
3038	Unknown	Unknown
3039	Unknown	Unknown
3040	Unknown	Unknown
3041	Unknown	Unknown
3042	Unknown	Unknown
3043	Unknown	Unknown
3044	Unknown	Unknown
3045	Unknown	Unknown
3046	Unknown	Unknown
3047	Unknown	Unknown
3048	Unknown	Unknown
3049	Unknown	Unknown
3050	Unknown	Unknown
3051	Unknown	Unknown
3052	Unknown	Unknown
3053	Unknown	Unknown
3054	Unknown	Unknown
3055	Unknown	Unknown
3056	Unknown	Unknown
3057	Unknown	Unknown
3058	Unknown	Unknown
3059	Unknown	Unknown
3060	Unknown	Unknown
3061	Unknown	Unknown
3062	Unknown	Unknown
3063	Unknown	Unknown
3064	Unknown	Unknown
3065	Unknown	Unknown
3066	Unknown	Unknown
3067	Unknown	Unknown
3068	Unknown	Unknown
3069	Unknown	Unknown
3070	Unknown	Unknown
3071	Unknown	Unknown
3072	Unknown	Unknown
3073	Unknown	Unknown
3074	Unknown	Unknown
3075	Unknown	Unknown
3076	Unknown	Unknown
3077	Unknown	Unknown
3078	Unknown	Unknown
3079	Unknown	Unknown
3080	Unknown	Unknown
3081	Unknown	Unknown
3082	Unknown	Unknown
3083	Unknown	Unknown
3084	Unknown	Unknown
3085	Unknown	Unknown
3086	Unknown	Unknown
3087	Unknown	Unknown
3088	Unknown	Unknown
3089	Unknown	Unknown
3090	Unknown	Unknown
3091	Unknown	Unknown
3092	Unknown	Unknown
3093	Unknown	Unknown
3094	Unknown	Unknown
3095	Unknown	Unknown
3096	Unknown	Unknown
3097	Unknown	Unknown
3098	Unknown	Unknown
3099	Unknown	Unknown
3100	Unknown	Unknown
3101	Unknown	Unknown
3102	Unknown	Unknown
3103	Unknown	Unknown
3104	Unknown	Unknown
3105	Unknown	Unknown
3106	Unknown	Unknown
3107	Unknown	Unknown
3108	Unknown	Unknown
3109	Unknown	Unknown
3110	Unknown	Unknown
3111	Unknown	Unknown
3112	Unknown	Unknown
3113	Unknown	Unknown
3114	Unknown	Unknown
3115	Unknown	Unknown
3116	Unknown	Unknown
3117	Unknown	Unknown
3118	Unknown	Unknown
3119	Unknown	Unknown
3120	Unknown	Unknown
3121	Unknown	Unknown
3122	Unknown	Unknown
3123	Unknown	Unknown
3124	Unknown	Unknown
3125	Unknown	Unknown
3126	Unknown	Unknown
3127	Unknown	Unknown
3128	Unknown	Unknown
3129	Unknown	Unknown
3130	Unknown	Unknown
3131	Unknown	Unknown
3132	Unknown	Unknown
3133	Unknown	Unknown
3134	Unknown	Unknown
3135	Unknown	Unknown
3136	Unknown	Unknown
3137	Unknown	Unknown
3138	Unknown	Unknown
3139	Unknown	Unknown
3140	Unknown	Unknown
3141	Unknown	Unknown
3142	Unknown	Unknown
3143	Unknown	Unknown
3144	Unknown	Unknown
3145	Unknown	Unknown
3146	Unknown	Unknown
3147	Unknown	Unknown
3148	Unknown	Unknown
3149	Unknown	Unknown
3150	Unknown	Unknown
3151	Unknown	Unknown
3152	Unknown	Unknown
3153	Unknown	Unknown
3154	Unknown	Unknown
3155	Unknown	Unknown
3156	Unknown	Unknown
3157	Unknown	Unknown
3158	Unknown	Unknown
3159	Unknown	Unknown
3160	Unknown	Unknown
3161	Unknown	Unknown
3162	Unknown	Unknown
3163	Unknown	Unknown
3164	Unknown	Unknown
3165	Unknown	Unknown
3166	Unknown	Unknown
3167	Unknown	Unknown
3168	Unknown	Unknown
3169	Unknown	Unknown
3170	Unknown	Unknown
3171	Unknown	Unknown
3172	Unknown	Unknown
3173	Unknown	Unknown
3174	Unknown	Unknown
3175	Unknown	Unknown
3176	Unknown	Unknown
3177	Unknown	Unknown
3178	Unknown	Unknown
3179	Unknown	Unknown
3180	Unknown	Unknown
3181	Unknown	Unknown
3182	Unknown	Unknown
3183	Unknown	Unknown
3184	Unknown	Unknown
3185	Unknown	Unknown
3186	Unknown	Unknown
3187	Unknown	Unknown
3188	Unknown	Unknown
3189	Unknown	Unknown
3190	Unknown	Unknown
3191	Unknown	Unknown
3192	Unknown	Unknown
3193	Unknown	Unknown
3194	Unknown	Unknown
3195	Unknown	Unknown
3196	Unknown	Unknown
3197	Unknown	Unknown
3198	Unknown	Unknown
3199	Unknown	Unknown
3200	Unknown	Unknown
3201	Unknown	Unknown
3202	Unknown	Unknown
3203	Unknown	Unknown
3204	Unknown	Unknown
3205	Unknown	Unknown
3206	Unknown	Unknown
3207	Unknown	Unknown
3208	Unknown	Unknown
3209	Unknown	Unknown
3210	Unknown	Unknown
3211	Unknown	Unknown
3212	Unknown	Unknown
3213	Unknown	Unknown
3214	Unknown	Unknown
3215	Unknown	Unknown
3216	Unknown	Unknown
3217	Unknown	Unknown
3218	Unknown	Unknown
3219	Unknown	Unknown
3220	Unknown	Unknown
3221	Unknown	Unknown
3222	Unknown	Unknown
3223	Unknown	Unknown
3224	Unknown	Unknown
3225	Unknown	Unknown
3226	Unknown	Unknown
3227	Unknown	Unknown
3228	Unknown	Unknown
3229	Unknown	Unknown
3230	Unknown	Unknown
3231	Unknown	Unknown
3232	lipids;carbohydrates	O-H and N-H stretching vibrations (hydrogen bonding network;may vary in the malignant tissues)
3233	Unknown	Unknown
3234	Unknown	Unknown
3235	Unknown	Unknown
3236	Unknown	Unknown
3237	Unknown	Unknown
3238	Unknown	Unknown
3239	Unknown	Unknown
3240	Unknown	Unknown
3241	Unknown	Unknown
3242	Unknown	Unknown
3243	Unknown	Unknown
3244	Unknown	Unknown
3245	Unknown	Unknown
3246	Unknown	Unknown
3247	Unknown	Unknown
3248	Unknown	Unknown
3249	Unknown	Unknown
3250	Unknown	Unknown
3251	Unknown	Unknown
3252	Unknown	Unknown
3253	Unknown	Unknown
3254	Unknown	Unknown
3255	Unknown	Unknown
3256	Unknown	Unknown
3257	Unknown	Unknown
3258	Unknown	Unknown
3259	Unknown	Unknown
3260	Unknown	Unknown
3261	Unknown	Unknown
3262	Unknown	Unknown
3263	Unknown	Unknown
3264	Unknown	Unknown
3265	Unknown	Unknown
3266	Unknown	Unknown
3267	Unknown	Unknown
3268	Unknown	Unknown
3269	Unknown	Unknown
3270	Unknown	Unknown
3271	Unknown	Unknown
3272	Unknown	Unknown
3273	Unknown	Unknown
3274	Unknown	Unknown
3275	Unknown	Unknown
3276	Unknown	Unknown
3277	Unknown	Unknown
3278	Unknown	Unknown
3279	Unknown	Unknown
3280	Unknown	Unknown
3281	Unknown	Unknown
3282	Unknown	Unknown
3283	Unknown	Unknown
3284	Unknown	Unknown
3285	Unknown	Unknown
3286	Unknown	Unknown
3287	Unknown	Unknown
3288	Unknown	Unknown
3289	Unknown	Unknown
3290	Unknown	Unknown
3291	Unknown	Unknown
3292	Unknown	Unknown
3293	Unknown	Unknown
3294	Unknown	Unknown
3295	Unknown	Unknown
3296	proteins	"NH asymmetric stretching (proteins), amide A"
3297	Unknown	Unknown
3298	Unknown	Unknown
3299	Unknown	Unknown
3300	others	Attributed to OH stretch
3301	Unknown	Unknown
3302	Unknown	Unknown
3303	Unknown	Unknown
3304	Unknown	Unknown
3305	Unknown	Unknown
3306	Unknown	Unknown
3307	Unknown	Unknown
3308	Unknown	Unknown
3309	Unknown	Unknown
3310	Unknown	Unknown
3311	Unknown	Unknown
3312	Unknown	Unknown
3313	Unknown	Unknown
3314	Unknown	Unknown
3315	Unknown	Unknown
3316	Unknown	Unknown
3317	Unknown	Unknown
3318	Unknown	Unknown
3319	Unknown	Unknown
3320	Unknown	Unknown
3321	Unknown	Unknown
3322	Unknown	Unknown
3323	Unknown	Unknown
3324	Unknown	Unknown
3325	Unknown	Unknown
3326	Unknown	Unknown
3327	Unknown	Unknown
3328	Unknown	Unknown
3329	proteins	N-H vibration of proteins
3330	Unknown	Unknown
3331	Unknown	Unknown
3332	Unknown	Unknown
3333	Unknown	Unknown
3334	Unknown	Unknown
3335	Unknown	Unknown
3336	Unknown	Unknown
3337	Unknown	Unknown
3338	Unknown	Unknown
3339	Unknown	Unknown
3340	Unknown	Unknown
3341	Unknown	Unknown
3342	Unknown	Unknown
3343	Unknown	Unknown
3344	Unknown	Unknown
3345	Unknown	Unknown
3346	Unknown	Unknown
3347	Unknown	Unknown
3348	Unknown	Unknown
3349	Unknown	Unknown
3350	Unknown	Unknown
3351	Unknown	Unknown
3352	Unknown	Unknown
3353	Unknown	Unknown
3354	Unknown	Unknown
3355	Unknown	Unknown
3356	Unknown	Unknown
3357	Unknown	Unknown
3358	Unknown	Unknown
3359	Unknown	Unknown
3360	Unknown	Unknown
3361	Unknown	Unknown
3362	Unknown	Unknown
3363	Unknown	Unknown
3364	Unknown	Unknown
3365	Unknown	Unknown
3366	Unknown	Unknown
3367	Unknown	Unknown
3368	Unknown	Unknown
3369	Unknown	Unknown
3370	Unknown	Unknown
3371	Unknown	Unknown
3372	Unknown	Unknown
3373	Unknown	Unknown
3374	Unknown	Unknown
3375	Unknown	Unknown
3376	Unknown	Unknown
3377	Unknown	Unknown
3378	Unknown	Unknown
3379	Unknown	Unknown
3380	Unknown	Unknown
3381	Unknown	Unknown
3382	Unknown	Unknown
3383	Unknown	Unknown
3384	Unknown	Unknown
3385	Unknown	Unknown
3386	Unknown	Unknown
3387	Unknown	Unknown
3388	Unknown	Unknown
3389	Unknown	Unknown
3390	Unknown	Unknown
3391	Unknown	Unknown
3392	Unknown	Unknown
3393	Unknown	Unknown
3394	Unknown	Unknown
3395	Unknown	Unknown
3396	Unknown	Unknown
3397	Unknown	Unknown
3398	Unknown	Unknown
3399	Unknown	Unknown
3400	Unknown	Unknown
3401	Unknown	Unknown
3402	Unknown	Unknown
3403	Unknown	Unknown
3404	Unknown	Unknown
3405	Unknown	Unknown
3406	Unknown	Unknown
3407	Unknown	Unknown
3408	Unknown	Unknown
3409	Unknown	Unknown
3410	Unknown	Unknown
3411	Unknown	Unknown
3412	Unknown	Unknown
3413	Unknown	Unknown
3414	Unknown	Unknown
3415	Unknown	Unknown
3416	Unknown	Unknown
3417	Unknown	Unknown
3418	Unknown	Unknown
3419	Unknown	Unknown
3420	Unknown	Unknown
3421	Unknown	Unknown
3422	Unknown	Unknown
3423	Unknown	Unknown
3424	Unknown	Unknown
3425	Unknown	Unknown
3426	Unknown	Unknown
3427	Unknown	Unknown
3428	Unknown	Unknown
3429	Unknown	Unknown
3430	Unknown	Unknown
3431	Unknown	Unknown
3432	Unknown	Unknown
3433	Unknown	Unknown
3434	Unknown	Unknown
3435	Unknown	Unknown
3436	Unknown	Unknown
3437	Unknown	Unknown
3438	Unknown	Unknown
3439	Unknown	Unknown
3440	Unknown	Unknown
3441	Unknown	Unknown
3442	Unknown	Unknown
3443	Unknown	Unknown
3444	Unknown	Unknown
3445	Unknown	Unknown
3446	Unknown	Unknown
3447	Unknown	Unknown
3448	Unknown	Unknown
3449	Unknown	Unknown
3450	Unknown	Unknown
3451	Unknown	Unknown
3452	Unknown	Unknown
3453	Unknown	Unknown
3454	Unknown	Unknown
3455	Unknown	Unknown
3456	Unknown	Unknown
3457	Unknown	Unknown
3458	Unknown	Unknown
3459	Unknown	Unknown
3460	Unknown	Unknown
3461	Unknown	Unknown
3462	Unknown	Unknown
3463	Unknown	Unknown
3464	Unknown	Unknown
3465	Unknown	Unknown
3466	Unknown	Unknown
3467	Unknown	Unknown
3468	Unknown	Unknown
3469	Unknown	Unknown
3470	Unknown	Unknown
3471	Unknown	Unknown
3472	Unknown	Unknown
3473	Unknown	Unknown
3474	Unknown	Unknown
3475	Unknown	Unknown
3476	Unknown	Unknown
3477	Unknown	Unknown
3478	Unknown	Unknown
3479	Unknown	Unknown
3480	Unknown	Unknown
3481	Unknown	Unknown
3482	Unknown	Unknown
3483	Unknown	Unknown
3484	Unknown	Unknown
3485	Unknown	Unknown
3486	Unknown	Unknown
3487	Unknown	Unknown
3488	Unknown	Unknown
3489	Unknown	Unknown
3490	Unknown	Unknown
3491	Unknown	Unknown
3492	Unknown	Unknown
3493	Unknown	Unknown
3494	Unknown	Unknown
3495	Unknown	Unknown
3496	Unknown	Unknown
3497	Unknown	Unknown
3498	Unknown	Unknown
3499	Unknown	Unknown
3500	Unknown	Unknown
3501	Unknown	Unknown
3502	Unknown	Unknown
3503	Unknown	Unknown
3504	Unknown	Unknown
3505	Unknown	Unknown
3506	Unknown	Unknown
3507	Unknown	Unknown
3508	Unknown	Unknown
3509	Unknown	Unknown
3510	Unknown	Unknown
3511	Unknown	Unknown
3512	Unknown	Unknown
3513	Unknown	Unknown
3514	Unknown	Unknown
3515	Unknown	Unknown
3516	Unknown	Unknown
3517	Unknown	Unknown
3518	Unknown	Unknown
3519	Unknown	Unknown
3520	Unknown	Unknown
3521	Unknown	Unknown
3522	Unknown	Unknown
3523	Unknown	Unknown
3524	Unknown	Unknown
3525	Unknown	Unknown
3526	Unknown	Unknown
3527	Unknown	Unknown
3528	Unknown	Unknown
3529	Unknown	Unknown
3530	Unknown	Unknown
3531	Unknown	Unknown
3532	Unknown	Unknown
3533	Unknown	Unknown
3534	Unknown	Unknown
3535	Unknown	Unknown
3536	Unknown	Unknown
3537	Unknown	Unknown
3538	Unknown	Unknown
3539	Unknown	Unknown
3540	Unknown	Unknown
3541	Unknown	Unknown
3542	Unknown	Unknown
3543	Unknown	Unknown
3544	Unknown	Unknown
3545	Unknown	Unknown
3546	Unknown	Unknown
3547	Unknown	Unknown
3548	Unknown	Unknown
3549	Unknown	Unknown
3550	others	O-H stretching vibration

